gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	updown	symbol	genename	ensembl	refseq	entrezid	GO
266	FBgn0086558	35255.867177323	0.427006863315708	0.10733155785009	3.97839062312044	6.9383315930758e-05	0.0057401350987331	1	Ubi-p5E	Ubiquitin-5E	FBgn0086558	NM_001298008	326237	GO:0005634|GO:0005704|GO:0005737|GO:0006511|GO:0016567|GO:0016567|GO:0019941|GO:0031386|GO:0031386|GO:0031625|GO:0036211
267	FBgn0086677	2943.65747610792	0.290991558823532	0.0859598449446833	3.38520339364025	0.000711255308052981	0.0281569411858324	1	jeb	jelly belly	FBgn0086677	NM_001273981	36295	GO:0005576|GO:0005615|GO:0007169|GO:0007411|GO:0007435|GO:0007509|GO:0007522|GO:0008021|GO:0009986|GO:0030297|GO:0030297|GO:0042051|GO:0042694|GO:0043195|GO:0043195|GO:0043410|GO:0043410|GO:0043410|GO:0048018|GO:0051124|GO:0061176|GO:0061177|GO:1900074
268	FBgn0086704	5144.36296689248	-0.345340930501163	0.090374818406937	-3.82120746230629	0.000132799876197664	0.00906833440321188	-1	stops	slow termination of phototransduction	FBgn0086704	NM_001170309	43683	GO:0007605|GO:0016059|GO:0035556
269	FBgn0086901	5148.91552597239	0.323777113020623	0.0955345187657393	3.38911125741428	0.000701195540164603	0.0278742557134385	1	NA	NA	FBgn0086901	NA	NA	NA
270	FBgn0086906	14839.8416459616	0.228231148296244	0.0497036128666622	4.59184222500104	4.3935046809456e-06	0.00069238362529148	1	sls	sallimus	FBgn0086906	NM_001259622	44013	GO:0000794|GO:0003779|GO:0003779|GO:0005515|GO:0005863|GO:0007062|GO:0007076|GO:0007498|GO:0007520|GO:0007522|GO:0007525|GO:0007525|GO:0008307|GO:0016203|GO:0030017|GO:0030018|GO:0030018|GO:0030018|GO:0031674|GO:0035206|GO:0040011|GO:0045214|GO:0045214|GO:0045214
271	FBgn0087007	1341.38875812229	0.441315404652491	0.102952440690874	4.28659487517725	1.81432734316937e-05	0.00203353587929256	1	bbg	big bang	FBgn0087007	NM_001144477	39583	GO:0005634|GO:0005918|GO:0007298|GO:0007476|GO:0045177
272	FBgn0087013	13113.2462705806	0.262564753356027	0.0758735649764701	3.46055643276356	0.000539060233979602	0.0237444074393882	1	Karybeta3	Karyopherin beta 3	FBgn0087013	NM_001275330	40581	GO:0005634|GO:0005737|GO:0005829|GO:0006606|GO:0008139|GO:0061608
273	FBgn0250788	20208.5954958751	0.249026243155787	0.061699797669691	4.03609497212529	5.43482231824894e-05	0.00482835280538708	1	beta-Spec	beta Spectrin	FBgn0250788	NM_001272731	32746	GO:0005200|GO:0005546|GO:0005886|GO:0005886|GO:0007026|GO:0007274|GO:0007399|GO:0007409|GO:0007411|GO:0008017|GO:0008091|GO:0016199|GO:0016328|GO:0030036|GO:0030054|GO:0030424|GO:0030506|GO:0030864|GO:0031594|GO:0042062|GO:0042995|GO:0045169|GO:0045170|GO:0048666|GO:0048790|GO:0050807|GO:0051015|GO:0072499|GO:1903729
274	FBgn0250871	2463.88011173032	0.458093241439506	0.107584166023242	4.25799872204746	2.06265127984013e-05	0.00223702331240477	1	pot	papillote	FBgn0250871	NM_001258706	32154	GO:0003674|GO:0007475|GO:0008039|GO:0008362|GO:0040005|GO:0045177
275	FBgn0259168	2560.66553155719	0.24092041054565	0.0739554426229882	3.25764273731441	0.00112341743775192	0.0368926856275479	1	mnb	minibrain	FBgn0259168	NM_001014750	32771	GO:0003713|GO:0004674|GO:0004674|GO:0004712|GO:0004860|GO:0005524|GO:0005634|GO:0007399|GO:0007623|GO:0007632|GO:0008355|GO:0018105|GO:0018107|GO:0035331|GO:0043195|GO:0045666|GO:0045786|GO:0045887|GO:0045893|GO:0045927|GO:0046622|GO:0046777|GO:1900244|GO:2000253
276	FBgn0259201	5955.05529285168	0.676066805528132	0.137484435987597	4.91740610980231	8.76984955189863e-07	0.000205788506030552	1	CG42305	uncharacterized protein	FBgn0259201	NM_001144365	7354382	NA
277	FBgn0259212	7326.10516534253	0.231641040671935	0.066164105211455	3.50100768281577	0.000463502481516415	0.0218319818483608	1	cno	canoe	FBgn0259212	NM_001275342	40620	GO:0000132|GO:0000132|GO:0005515|GO:0005911|GO:0005912|GO:0005912|GO:0005938|GO:0005938|GO:0007391|GO:0007391|GO:0009898|GO:0014009|GO:0016028|GO:0016318|GO:0016330|GO:0019904|GO:0031267|GO:0032880|GO:0032880|GO:0032880|GO:0045880|GO:0045880|GO:0046328|GO:0046328|GO:0048598|GO:0048730|GO:0048749|GO:0050839|GO:0090175
278	FBgn0259216	1957.28071879935	-0.362507625819667	0.0875424564939363	-4.14093504269869	3.45892912222814e-05	0.00338188933723306	-1	RhoGAP102A	Rho GTPase activating protein at 102A	FBgn0259216	NM_001038713	43781	GO:0005096|GO:0005575|GO:0007165|GO:0043547
279	FBgn0259226	765.441753197298	0.301924410937102	0.0946204894480132	3.19089884969351	0.00141830925725248	0.0434303400887525	1	CG42326	uncharacterized protein	FBgn0259226	NM_001299271	35838	GO:0003674|GO:0005615|GO:0019953
280	FBgn0259482	750.37325228066	-0.30423118675641	0.0781419296475134	-3.89331551100352	9.88834092543415e-05	0.00725107545361665	-1	Mob3	MOB kinase activator 3	FBgn0259482	NM_135520	34372	GO:0001934|GO:0005634|GO:0005737|GO:0007165|GO:0019901|GO:0030295
281	FBgn0259678	1312.4062954266	0.302025753299863	0.0791903430241568	3.81392151828072	0.000136778920426413	0.00923372707226594	1	sqa	spaghetti-squash activator	FBgn0259678	NM_001273903	36002	GO:0004672|GO:0004674|GO:0004687|GO:0005524|GO:0006468|GO:0006914|GO:0007455|GO:0032008|GO:0046777|GO:0060289|GO:0060571
282	FBgn0259680	1515.28639944341	0.380555675861415	0.0739199754974553	5.14821160721997	2.62981723340827e-07	8.08105267008741e-05	1	Pkcdelta	Protein kinase C delta	FBgn0259680	NM_001144719	32191	GO:0004674|GO:0018105|GO:0035556
283	FBgn0259685	5605.1028304897	0.386074174626247	0.0811427719723005	4.75796137156912	1.9555790865914e-06	0.000360552909879266	1	crb	crumbs	FBgn0259685	NM_001043286	42896	GO:0001745|GO:0001745|GO:0003383|GO:0005080|GO:0005112|GO:0005509|GO:0005634|GO:0005886|GO:0005886|GO:0007163|GO:0007391|GO:0007399|GO:0007424|GO:0007435|GO:0007443|GO:0008284|GO:0016028|GO:0016324|GO:0016327|GO:0016327|GO:0016332|GO:0016334|GO:0030507|GO:0032391|GO:0032435|GO:0032880|GO:0033157|GO:0034332|GO:0035002|GO:0035003|GO:0035088|GO:0035090|GO:0035239|GO:0035332|GO:0035332|GO:0042051|GO:0042052|GO:0045176|GO:0045176|GO:0045186|GO:0045218|GO:0045494|GO:0045570|GO:0045746|GO:0046621|GO:0046664|GO:0046665|GO:0048190|GO:0050821|GO:0051642|GO:0060438|GO:0061024|GO:0061336|GO:0061541|GO:0098813|GO:0106036
284	FBgn0259713	112.298426965205	-1.2382839358372	0.20392678979062	-6.07219844488603	1.2617087830023e-09	9.31320544482745e-07	-1	CG42367	uncharacterized protein	FBgn0259713	NM_164877	318998	GO:0008150|GO:0031012
285	FBgn0259834	1120.81446621649	0.418584693941455	0.127916846544338	3.27231873869223	0.00106669246173778	0.0355729532588832	1	out	outsiders	FBgn0259834	NM_001298506	32926	GO:0007281|GO:0008028|GO:0015718|GO:0016021|GO:0035234|GO:0055085
286	FBgn0259985	4929.160725469	-0.295151872032658	0.070046880670879	-4.21363334392366	2.51295113429576e-05	0.00259457178713769	-1	Mppe	Metallophosphoesterase	FBgn0259985	NM_001299397	36285	GO:0004722|GO:0005794|GO:0006470|GO:0006470
287	FBgn0260439	6020.77310594823	0.14374768454773	0.0442983289812426	3.24499112841474	0.00117454282818339	0.0380870596495849	1	Pp2A-29B	Protein phosphatase 2A at 29B	FBgn0260439	NM_001032054	2768940	GO:0000159|GO:0000159|GO:0005737|GO:0005814|GO:0005829|GO:0006470|GO:0006470|GO:0006914|GO:0007059|GO:0007098|GO:0007099|GO:0019888|GO:0035331|GO:0045879|GO:0046627|GO:0051225|GO:0090443
288	FBgn0260479	5110.74160137397	3.43227895170877	0.906065972374443	3.7881115242791	0.000151796712419796	0.00999534882903004	1	CG31904	uncharacterized protein	FBgn0260479	NM_164768	319016	GO:0005326|GO:0005332|GO:0005887|GO:0006836|GO:0035725|GO:0043005
289	FBgn0260653	672.428852587383	1.41001429088265	0.396718131906002	3.55419673940372	0.000379135479771037	0.0188923648722973	1	serp	serpentine	FBgn0260653	NM_001275133	40150	GO:0004099|GO:0005576|GO:0005604|GO:0005615|GO:0005737|GO:0005770|GO:0005975|GO:0006034|GO:0007424|GO:0008061|GO:0008363|GO:0008365|GO:0009986|GO:0035159|GO:0040003|GO:0062129
290	FBgn0260722	706.86227145045	0.274034040665365	0.0865964468503796	3.16449520312118	0.00155352222943254	0.0455676315751282	1	lncRNA:CR42549	long non-coding RNA:CR42549	FBgn0260722	NR_033164	8674102	NA
291	FBgn0260746	2970.82975367211	0.353442655075521	0.096811343844614	3.65083926159325	0.00026138479266855	0.0147311446907437	1	Ect3	Ectoderm-expressed 3	FBgn0260746	NM_141885	41457	GO:0004565|GO:0005773|GO:0005975
292	FBgn0260855	2080.55746957749	-0.225113710486822	0.0567958050681626	-3.963562277472	7.38395892480461e-05	0.0060200104911762	-1	Sec22	Secretory 22	FBgn0260855	NM_001272174	31030	GO:0000139|GO:0000139|GO:0005484|GO:0005484|GO:0005783|GO:0005789|GO:0005793|GO:0006888|GO:0006888|GO:0006890|GO:0006890|GO:0006906|GO:0012507|GO:0012507|GO:0016021|GO:0016192|GO:0030133|GO:0031201|GO:0031201|GO:0048280|GO:0061355
293	FBgn0260995	1385.57112830913	-0.292797006699361	0.0689542378869242	-4.24625107421982	2.17377034539799e-05	0.00229956394079561	-1	dpr21	defective proboscis extension response 21	FBgn0260995	NM_001170367	8674044	GO:0050808
294	FBgn0261258	6501.31639624617	0.338566202879009	0.0699702731918366	4.83871489183365	1.30681350524152e-06	0.000269989046823954	1	rgn	regeneration	FBgn0261258	NM_001259937	40368	GO:0003906|GO:0005634|GO:0006284|GO:0019104|GO:0030246|GO:0042246|GO:0042246
295	FBgn0261429	97.2380201219859	-1.81170514497327	0.282999031894689	-6.40180686429859	1.53548827351617e-10	1.32113411053331e-07	-1	lncRNA:CR42646	long non-coding RNA:CR42646	FBgn0261429	NR_037737	10178834	NA
296	FBgn0261505	1957.69650654777	-0.459491652945468	0.113612481415901	-4.04437652640829	5.24625480322692e-05	0.00473483667765361	-1	NA	NA	FBgn0261505	NA	NA	NA
297	FBgn0261547	6939.31647497128	0.256686737177548	0.0782164285523128	3.28174965194007	0.00103165154613394	0.0348231508138028	1	Exn	Ephexin	FBgn0261547	NM_001104160	39900	GO:0005085|GO:0007480|GO:0031594|GO:0035011|GO:0035025|GO:0042734|GO:0046928|GO:0090630
298	FBgn0261548	1330.35101905963	0.324453941612071	0.0893477049613962	3.63136290688446	0.000281928408938289	0.0152881010325948	1	NA	NA	FBgn0261548	NA	NA	NA
299	FBgn0261549	29837.5950510985	0.481486739364398	0.115453247047743	4.17040448559485	3.04059475454014e-05	0.00299556609939657	1	rdgA	retinal degeneration A	FBgn0261549	NM_001042799	31826	GO:0003951|GO:0004143|GO:0004143|GO:0004143|GO:0006654|GO:0006661|GO:0007205|GO:0007602|GO:0007602|GO:0007605|GO:0007608|GO:0016056|GO:0016059|GO:0035556|GO:0043052|GO:0045494|GO:0046339|GO:0046834|GO:0046834
300	FBgn0261554	4170.19671413166	0.2007653194267	0.0589034967490004	3.40837693018805	0.000653505561217228	0.0266194764420779	1	CG42672	uncharacterized protein	FBgn0261554	NM_001144250	37433	GO:0003674|GO:0005575|GO:0008150
301	FBgn0261556	4060.49950131398	0.192019540085888	0.050123972455827	3.83089229919098	0.000127679387734986	0.00876505413887088	1	CG42674	uncharacterized protein	FBgn0261556	NM_001144512	40205	GO:0005085|GO:0005886|GO:0007266|GO:0007480|GO:0030139|GO:0030424|GO:0035025|GO:0043542
302	FBgn0261563	598.803686702504	0.471052691213716	0.0976505143169847	4.82386287986795	1.40804234813002e-06	0.000279572223768708	1	wb	wing blister	FBgn0261563	NM_001201877	43946	GO:0005604|GO:0005604|GO:0005604|GO:0007411|GO:0007502|GO:0008406|GO:0009887|GO:0009888|GO:0010669
303	FBgn0261625	3304.5012529406	0.566356152728995	0.082674372323914	6.85044393817761	7.36211596007935e-12	1.05572742867538e-08	1	GLS	Glutaminase	FBgn0261625	NM_001169658	36396	GO:0004359|GO:0004359|GO:0005739|GO:0006537|GO:0006541|GO:0006543
304	FBgn0261797	8824.64126120156	0.177134551015232	0.0478480251990069	3.70202427954976	0.000213886144358085	0.0127796971253956	1	Dhc64C	Dynein heavy chain 64C	FBgn0261797	NM_001274498	38580	GO:0000278|GO:0000278|GO:0000776|GO:0003777|GO:0005524|GO:0005737|GO:0005794|GO:0005868|GO:0005868|GO:0005875|GO:0005881|GO:0005938|GO:0005938|GO:0006886|GO:0007018|GO:0007018|GO:0007051|GO:0007052|GO:0007097|GO:0007098|GO:0007279|GO:0007282|GO:0007294|GO:0007298|GO:0007312|GO:0007349|GO:0007405|GO:0008088|GO:0008090|GO:0008090|GO:0008298|GO:0008569|GO:0008569|GO:0016319|GO:0030071|GO:0030286|GO:0030286|GO:0030723|GO:0031122|GO:0034063|GO:0034501|GO:0035011|GO:0035149|GO:0040001|GO:0040003|GO:0045169|GO:0045197|GO:0045198|GO:0045478|GO:0045505|GO:0045505|GO:0046604|GO:0048134|GO:0048311|GO:0048477|GO:0048813|GO:0050658|GO:0051237|GO:0051293|GO:0051642|GO:0051683|GO:0051959|GO:0051959|GO:0061803|GO:0072382|GO:0098958|GO:1904115|GO:1904801|GO:1990904
305	FBgn0261832	64.0246962772184	-0.891065491098269	0.202659065737856	-4.39686962857552	1.09823263454165e-05	0.0014864968665085	-1	CG42764	uncharacterized protein	FBgn0261832	NM_001202211	10178963	GO:0003674|GO:0005615|GO:0008150
306	FBgn0261873	16703.2844850693	-0.220838266436806	0.0631492004981341	-3.49708729001773	0.000470367895375384	0.0220747929371444	-1	sdt	stardust	FBgn0261873	NM_001038746	44861	GO:0001738|GO:0002009|GO:0002011|GO:0004385|GO:0005515|GO:0005886|GO:0005911|GO:0005912|GO:0005918|GO:0007043|GO:0016324|GO:0016324|GO:0016324|GO:0016327|GO:0016332|GO:0016332|GO:0035003|GO:0035003|GO:0040003|GO:0042461|GO:0045176|GO:0045179|GO:0045186|GO:0045197|GO:0045197|GO:0045197|GO:0045197|GO:0048699|GO:0070830|GO:0072659|GO:0090162|GO:2000397
307	FBgn0261928	12353.9205745522	0.405637394421568	0.107370018855838	3.77793911879817	0.000158131521876776	0.0103027360563282	1	CG42795	uncharacterized protein	FBgn0261928	NM_001202279	41252	GO:0005096|GO:0043087
308	FBgn0262031	152.760906907183	0.69655177687454	0.211172545537013	3.29849590581581	0.00097204297594553	0.0336908485455196	1	NA	NA	FBgn0262031	NA	NA	NA
309	FBgn0262473	2916.18238258772	0.227889411259027	0.0601067589149583	3.79141073937218	0.000149793985207113	0.00991405729786153	1	Tl	Toll	FBgn0262473	NM_001276066	43222	GO:0002224|GO:0002225|GO:0002229|GO:0002347|GO:0002804|GO:0002804|GO:0004888|GO:0004896|GO:0005515|GO:0005769|GO:0005886|GO:0005886|GO:0005887|GO:0005887|GO:0007416|GO:0007507|GO:0007526|GO:0008063|GO:0008063|GO:0008063|GO:0009597|GO:0009611|GO:0009897|GO:0009950|GO:0009950|GO:0009986|GO:0016201|GO:0019955|GO:0030308|GO:0030308|GO:0032154|GO:0035208|GO:0035212|GO:0038023|GO:0040015|GO:0045087|GO:0045087|GO:0045087|GO:0045944|GO:0046627|GO:0046627|GO:0046790|GO:0050830|GO:0061760|GO:0061760|GO:0070976|GO:1902875
310	FBgn0262524	181.059914932482	-0.58175499277297	0.159942349941073	-3.63727926335523	0.000275533145329914	0.015209152834748	-1	ver	verrocchio	FBgn0262524	NM_001274848	39432	GO:0000723|GO:0000782|GO:0016233|GO:0016233|GO:0043047
311	FBgn0262582	8139.18752515989	0.234425684545182	0.0687424072061368	3.41020476402889	0.00064914123011095	0.0266194764420779	1	cic	capicua	FBgn0262582	NM_001104373	53560	GO:0000122|GO:0000122|GO:0000977|GO:0000977|GO:0000981|GO:0001227|GO:0001227|GO:0005634|GO:0005634|GO:0005829|GO:0006355|GO:0006357|GO:0007173|GO:0007173|GO:0007313|GO:0007362|GO:0007474|GO:0008293|GO:0008293|GO:0008293|GO:0009953|GO:0030308|GO:0043565|GO:0046621|GO:0046843|GO:0048190|GO:0048592|GO:0140297
312	FBgn0262872	7344.19881177867	0.190091902335363	0.0504547299419467	3.76757347733469	0.000164842030580265	0.0104296337818685	1	milt	milton	FBgn0262872	NM_001258998	45683	GO:0005515|GO:0005739|GO:0005739|GO:0006605|GO:0007287|GO:0007310|GO:0017022|GO:0017022|GO:0019896|GO:0019896|GO:0019896|GO:0030382|GO:0030674|GO:0031410|GO:0047496|GO:0048311|GO:0048311|GO:0051654
313	FBgn0263006	33093.9627914711	0.713880203867293	0.190610171676153	3.74523666596438	0.00018022379961351	0.0110760397991046	1	SERCA	Sarco/endoplasmic reticulum Ca(2+)-ATPase	FBgn0263006	NM_001299867	49297	GO:0005388|GO:0005388|GO:0005388|GO:0005515|GO:0005524|GO:0005783|GO:0005789|GO:0006635|GO:0006874|GO:0006874|GO:0007274|GO:0007629|GO:0008610|GO:0010884|GO:0012505|GO:0015662|GO:0016021|GO:0016529|GO:0016529|GO:0016887|GO:0030322|GO:0030707|GO:0034220|GO:0036335|GO:0048863|GO:0051282|GO:0060047|GO:0070588|GO:1901896|GO:1903515|GO:1990845
314	FBgn0010317	141.670006771945	-0.597703600935848	0.171729954444438	-3.48048541018645	0.000500506082793926	0.0228251996626799	-1	CycJ	Cyclin J	FBgn0010317	NM_079179	38428	GO:0000079|GO:0000278|GO:0000307|GO:0005634|GO:0005737|GO:0005813|GO:0007293|GO:0016538|GO:0016538|GO:0044772|GO:0045448
315	FBgn0011236	756.938599721729	0.385630061129705	0.113972596136291	3.38353318431529	0.000715595591891603	0.0281569411858324	1	ken	ken and barbie	FBgn0011236	NM_079109	37785	GO:0000978|GO:0003677|GO:0003700|GO:0003700|GO:0005634|GO:0005634|GO:0006355|GO:0006357|GO:0030539|GO:0030540|GO:0045496|GO:0045497|GO:0046426
316	FBgn0011281	6350.05311411429	0.498805189808172	0.124270699031576	4.0138600144305	5.97337806863569e-05	0.00507186956275081	1	Obp83a	Odorant-binding protein 83a	FBgn0011281	NM_001300260	40737	GO:0005549|GO:0005550|GO:0005576|GO:0007606|GO:0007608
317	FBgn0011294	715.63531880994	0.777792679051718	0.157811838795472	4.92860792313405	8.28175828609952e-07	0.000201668627246039	1	a5	antennal protein 5	FBgn0011294	NM_057650	33317	GO:0003674|GO:0005575|GO:0008150
318	FBgn0011576	1641.40456378284	-0.247850786589709	0.0652614010721776	-3.79781589910385	0.000145976676744991	0.00971121128902502	-1	Cyp4d2	Cytochrome P450-4d2	FBgn0011576	NM_001297877	31192	GO:0004497|GO:0005506|GO:0016705|GO:0020037
319	FBgn0011693	31751.266855327	-0.596545324209158	0.114646906700445	-5.20332681777312	1.95752172046645e-07	6.64836192745789e-05	-1	Pdh	Photoreceptor dehydrogenase	FBgn0011693	NM_001144487	39812	GO:0004745|GO:0005737|GO:0016616|GO:0042572|GO:0042574
320	FBgn0011826	4612.93629024056	0.164726161938755	0.0466980802029796	3.52747181945704	0.000419548418590096	0.0204327995861275	1	Pp2B-14D	Protein phosphatase 2B at 14D	FBgn0011826	NM_001258786	32624	GO:0004722|GO:0004723|GO:0005515|GO:0005516|GO:0005516|GO:0005737|GO:0005955|GO:0005955|GO:0006470|GO:0007143|GO:0030431|GO:0033192|GO:0033192|GO:0035220|GO:0045995|GO:0051321|GO:0097720
321	FBgn0013342	40581.2567682559	-0.241168875203115	0.0643365966168647	-3.74854884909931	0.000177860698594138	0.0110359143079613	-1	nSyb	neuronal Synaptobrevin	FBgn0013342	NM_001259618	38196	GO:0000149|GO:0000149|GO:0005484|GO:0005484|GO:0005484|GO:0005484|GO:0005886|GO:0005886|GO:0005886|GO:0006906|GO:0006906|GO:0007269|GO:0008021|GO:0008021|GO:0008021|GO:0016021|GO:0016079|GO:0016081|GO:0016192|GO:0016192|GO:0019905|GO:0030672|GO:0031201|GO:0031201|GO:0031340|GO:0031901|GO:0043195|GO:0045202|GO:0048786|GO:0099536
322	FBgn0013343	4332.85665626213	0.322318991700846	0.0734259805016174	4.38971314375225	1.13500282510204e-05	0.0014864968665085	1	Syx1A	Syntaxin 1A	FBgn0013343	NM_001202347	42854	GO:0000149|GO:0000149|GO:0000281|GO:0005484|GO:0005484|GO:0005484|GO:0005484|GO:0005515|GO:0005886|GO:0005886|GO:0005886|GO:0006886|GO:0006887|GO:0006906|GO:0006906|GO:0007269|GO:0007269|GO:0007274|GO:0007317|GO:0007349|GO:0007482|GO:0008021|GO:0008021|GO:0012505|GO:0016021|GO:0016081|GO:0016192|GO:0017157|GO:0031201|GO:0031201|GO:0031629|GO:0031629|GO:0031629|GO:0043195|GO:0048278|GO:0048787
323	FBgn0013679	31637.7637297928	-0.395711387908891	0.124053152242251	-3.18985354871231	0.00142344908240681	0.0434303400887525	-1	ND1	mitochondrial NADH-ubiquinone oxidoreductase chain 1	FBgn0013679	YP_009047278	19893558	GO:0003954|GO:0005747|GO:0005747|GO:0009060
324	FBgn0013688	2709.13529911475	1.08707021436793	0.142488940102875	7.62915503184374	2.36297337287689e-14	5.0827557250582e-11	1	NA	NA	FBgn0013688	NA	NA	NA
325	FBgn0263093	957.808715555809	-0.309831070212874	0.0854280269740061	-3.62680821725111	0.000286946255292205	0.015368901954596	-1	NA	NA	FBgn0263093	NA	NA	NA
326	FBgn0263231	7872.75540382133	0.179708966655983	0.0567608014136542	3.16607521705557	0.00154510834457783	0.0454370325884134	1	bel	belle	FBgn0263231	NM_001275450	45826	GO:0000070|GO:0002168|GO:0003723|GO:0003724|GO:0003724|GO:0003724|GO:0005524|GO:0005634|GO:0005737|GO:0005829|GO:0007276|GO:0007283|GO:0010468|GO:0016442|GO:0030154|GO:0035072|GO:0035194|GO:0036098|GO:0043025|GO:0043186|GO:0043186|GO:0048477
327	FBgn0263395	5070.1847452202	0.225036162416409	0.0663167406491435	3.39335377784909	0.000690424076955026	0.0275870375764135	1	hppy	happyhour	FBgn0263395	NM_001299675	37203	GO:0004672|GO:0004674|GO:0004674|GO:0005524|GO:0005737|GO:0005829|GO:0006468|GO:0006468|GO:0006915|GO:0007030|GO:0007254|GO:0008349|GO:0008361|GO:0032008|GO:0035332|GO:0035332|GO:0035556|GO:0040009|GO:0042059|GO:0043065|GO:0045793|GO:0046330|GO:0048149|GO:0070328|GO:1904263
328	FBgn0263446	879.983004386292	0.435625718786832	0.133471012445753	3.26382268931902	0.00109919932422924	0.0361894553023024	1	asRNA:CR43469	antisense RNA:CR43469	FBgn0263446	NR_048098	12798426	NA
329	FBgn0263457	823.540394030032	-0.338027990611613	0.0754260299010378	-4.48158269837509	7.40915115706294e-06	0.00111188959108203	-1	asRNA:CR43480	antisense RNA:CR43480	FBgn0263457	NR_047706	12798148	NA
330	FBgn0263621	81.9446385207713	-1.62390921805866	0.432308546976365	-3.75636620977433	0.000172398368440145	0.0107486634931812	-1	CG43630	uncharacterized protein	FBgn0263621	NM_001260150	12797893	GO:0003674|GO:0005575|GO:0008150
331	FBgn0263705	2157.30530462427	0.483195884273644	0.0878280819681695	5.50161034427193	3.76337961808771e-08	1.79889545744593e-05	1	Myo10A	Myosin 10A	FBgn0263705	NM_001042804	32028	GO:0000146|GO:0005515|GO:0005524|GO:0005737|GO:0006886|GO:0007015|GO:0007391|GO:0015629|GO:0016459|GO:0030050|GO:0030175|GO:0031982|GO:0043025|GO:0046847|GO:0051015|GO:0098858
332	FBgn0263776	4012.8718896666	0.282770848662433	0.0641018569129057	4.41127390500761	1.02764223061541e-05	0.0014261022180992	1	CG43693	uncharacterized protein	FBgn0263776	NM_001274763	39231	GO:0003333|GO:0005886|GO:0015179
333	FBgn0263835	211.323463778128	-0.384883709906256	0.114030638935906	-3.37526574873084	0.000737444426842339	0.0289284430785022	-1	NA	NA	FBgn0263835	NA	NA	NA
334	FBgn0264491	3127.14355937077	0.221902480488913	0.0567971433590299	3.90693030257188	9.3476102436407e-05	0.00713847679316135	1	how	held out wings	FBgn0264491	NM_001032032	42596	GO:0000381|GO:0000381|GO:0003727|GO:0003729|GO:0003729|GO:0003730|GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0006417|GO:0007155|GO:0007284|GO:0007438|GO:0007475|GO:0007498|GO:0007517|GO:0007521|GO:0007525|GO:0008016|GO:0008078|GO:0008347|GO:0008366|GO:0016203|GO:0016477|GO:0030154|GO:0030718|GO:0045214|GO:0045995|GO:0048024
335	FBgn0264711	30.5474665152725	2.16090941326868	0.529558028879774	4.08059040826907	4.49214524991886e-05	0.00408279060531358	1	CG43980	uncharacterized protein	FBgn0264711	NM_001275256	2768995	GO:0046982
336	FBgn0264713	300.905688738229	-0.38077119514959	0.103226213174153	-3.68870641904873	0.000225397119600456	0.0131627838260791	-1	asRNA:CR43981	antisense RNA:CR43981	FBgn0264713	NR_073662	14462408	NA
337	FBgn0264822	364.817377801629	-0.395375363739504	0.114330604867515	-3.45817608677626	0.000543845802858735	0.0237927929887961	-1	asRNA:CR44030	antisense RNA:CR44030	FBgn0264822	NR_073621	14462360	NA
338	FBgn0264878	465.41744690001	0.330963751104986	0.0878743507223003	3.76632940539037	0.000165665188693867	0.0104296337818685	1	asRNA:CR44069	antisense RNA:CR44069	FBgn0264878	NR_073862	14462570	NA
339	FBgn0264947	1590.80357166739	0.206857692083255	0.0552182759317562	3.74618165078006	0.000179546600920064	0.0110760397991046	1	asRNA:CR44116	antisense RNA:CR44116	FBgn0264947	NR_073739	14462721	NA
340	FBgn0264953	4880.79154076557	0.383485388718697	0.0977731336498051	3.92219594896314	8.77455855021989e-05	0.00678110494905017	1	Piezo	piezo	FBgn0264953	NM_001042881	34112	GO:0005261|GO:0005886|GO:0005886|GO:0007638|GO:0008381|GO:0008381|GO:0008381|GO:0016020|GO:0016021|GO:0034220|GO:0042391|GO:0050982|GO:0071260|GO:0071260|GO:0098655
341	FBgn0264975	6053.38668315579	0.230546824536913	0.0663428155516234	3.47508351311255	0.000510694334237422	0.0230628235270247	1	Nrg	Neuroglian	FBgn0264975	NM_001169233	31792	GO:0005509|GO:0005886|GO:0005886|GO:0005887|GO:0005918|GO:0005919|GO:0007158|GO:0007409|GO:0007560|GO:0008045|GO:0008049|GO:0008050|GO:0008366|GO:0016020|GO:0016319|GO:0019991|GO:0021682|GO:0030175|GO:0030424|GO:0030425|GO:0035011|GO:0035151|GO:0035230|GO:0043025|GO:0045924|GO:0048036|GO:0048675|GO:0048813|GO:0050808|GO:0050839|GO:0060857|GO:0061343|GO:0072499|GO:0098609
342	FBgn0265048	2839.9827279065	0.459750295416497	0.145979690689046	3.14941272478661	0.001635989660466	0.0472350840223138	1	cv-d	crossveinless d	FBgn0265048	NM_169676	41921	GO:0005319|GO:0005615|GO:0006869|GO:0007474|GO:0030513|GO:0036122|GO:0043395
343	FBgn0265140	3288.66828584176	0.195459884028479	0.0529757824771092	3.68960824906998	0.000224599645393523	0.0131627838260791	1	Meltrin	meltrin	FBgn0265140	NM_001032403	3772109	GO:0004222|GO:0004222|GO:0006509|GO:0006509|GO:0006509|GO:0016021|GO:0042802|GO:0098595
